"i","age_label","tissue","sum_density","level"
"-23","none","pancreas",8.86136751977849e-05,"Level3"
"-23","none","prostate",0.00018318757668885,"Level3"
"-23","none","sarcoma",0.000128357219787574,"Level3"
"-23","none","skin",0.000942285417974619,"Level3"
"-23","none","stomach",0.000428947418420912,"Level3"
"-23","none","thyroid",0,"Level3"
"-23","none","unknown",0.000371280180910041,"Level3"
"-23","none","uterus",0.000152319170941402,"Level3"
"-23","none","uterus_HYPER",0.0062331134099722,"Level3"
"-23","none","uterus_MSI",0.00233038389840935,"Level3"
"-23","none","uterus_MSS",0.00028380041678869,"Level3"
"-24","none","anus",0,"Level3"
"-24","none","biliary",0.000132612285265767,"Level3"
"-24","none","bladder",0.000562761142986753,"Level3"
"-24","none","brain",0.000174454428817604,"Level3"
"-24","none","breast",0.000289181827213251,"Level3"
"-24","none","cervix",0.000238677737575313,"Level3"
"-24","none","colorectum",0.000191925380997099,"Level3"
"-24","none","colorectum_HYPER",0.0123871779869272,"Level3"
"-24","none","colorectum_MSI",0.00396520438880043,"Level3"
"-24","none","colorectum_MSS",0.000218606852327512,"Level3"
"-24","none","esophagus",0.000226116856385023,"Level3"
"-24","none","gallbladder",0.00035637625092184,"Level3"
"-24","none","headneck",0.000208844246425623,"Level3"
"-24","none","intestine",0.00022658549564455,"Level3"
"-24","none","kidney",8.76392958581277e-05,"Level3"
"-24","none","liver",0.000208218666772041,"Level3"
"-24","none","lung",0.000362143750460849,"Level3"
"-24","none","lymphoid",5.86157465073843e-05,"Level3"
"-24","none","mesothelium",0,"Level3"
"-24","none","myeloid",0,"Level3"
"-24","none","ovary",0.000122153732146453,"Level3"
"-24","none","pancreas",7.2896955571098e-05,"Level3"
"-24","none","prostate",0.000244416446985815,"Level3"
"-24","none","sarcoma",0.000110930296648794,"Level3"
"-24","none","skin",0.000958759065738947,"Level3"
"-24","none","stomach",0.00041398384092038,"Level3"
"-24","none","thyroid",0.000145334874187366,"Level3"
"-24","none","unknown",0.000301672185021148,"Level3"
"-24","none","uterus",0.000544165540925053,"Level3"
"-24","none","uterus_HYPER",0.00335596085016128,"Level3"
"-24","none","uterus_MSI",0.00357843955557352,"Level3"
"-24","none","uterus_MSS",0.00048584216743025,"Level3"
"-25","none","anus",0.000355366027007818,"Level3"
"-25","none","biliary",9.48176602836236e-05,"Level3"
"-25","none","bladder",0.000384653739694637,"Level3"
"-25","none","brain",0.000144605601880524,"Level3"
"-25","none","breast",0.000212222871739586,"Level3"
"-25","none","cervix",0.000832015850185107,"Level3"
"-25","none","colorectum",0.000298533527198518,"Level3"
"-25","none","colorectum_HYPER",0.0124734891551605,"Level3"
"-25","none","colorectum_MSI",0.0032708866971978,"Level3"
"-25","none","colorectum_MSS",0.000203836556202136,"Level3"
"-25","none","esophagus",9.95189202657413e-05,"Level3"
"-25","none","gallbladder",0,"Level3"
"-25","none","headneck",0.000214555096083653,"Level3"
"-25","none","intestine",1.87336080929187e-05,"Level3"
"-25","none","kidney",4.12722826759579e-05,"Level3"
"-25","none","liver",0.000204844353539758,"Level3"
"-25","none","lung",0.000396349388790687,"Level3"
"-25","none","lymphoid",7.98873001723158e-05,"Level3"
"-25","none","mesothelium",9.32555174710727e-05,"Level3"
"-25","none","myeloid",0,"Level3"
"-25","none","ovary",6.8023894377561e-05,"Level3"
"-25","none","pancreas",0.000142377033096197,"Level3"
"-25","none","prostate",0.000111842676108983,"Level3"
"-25","none","sarcoma",0.000124393937965036,"Level3"
"-25","none","skin",0.00113266248123668,"Level3"
"-25","none","stomach",0.000426124391567688,"Level3"
"-25","none","thyroid",0,"Level3"
"-25","none","unknown",0.00034930913374238,"Level3"
"-25","none","uterus",0.000624297620584801,"Level3"
"-25","none","uterus_HYPER",0.00249451793912345,"Level3"
"-25","none","uterus_MSI",0.00300988060830584,"Level3"
"-25","none","uterus_MSS",0.00015212484051428,"Level3"
"-26","none","anus",0.000503381539518412,"Level3"
"-26","none","biliary",0.000225011983760967,"Level3"
"-26","none","bladder",0.000356711075199664,"Level3"
"-26","none","brain",0.000130908682377392,"Level3"
"-26","none","breast",0.000181329653250234,"Level3"
"-26","none","cervix",0.000272331154684096,"Level3"
"-26","none","colorectum",0.000257122012363555,"Level3"
"-26","none","colorectum_HYPER",0.0086921687706448,"Level3"
"-26","none","colorectum_MSI",0.00391217884860159,"Level3"
"-26","none","colorectum_MSS",0.000253233220569765,"Level3"
"-26","none","esophagus",0.000237022717668478,"Level3"
"-26","none","gallbladder",0.000341530054644809,"Level3"
"-26","none","headneck",0.000251026014899314,"Level3"
"-26","none","intestine",9.14936454825055e-05,"Level3"
"-26","none","kidney",5.47086004625204e-05,"Level3"
"-26","none","liver",0.000141378703989857,"Level3"
"-26","none","lung",0.000381779926348231,"Level3"
"-26","none","lymphoid",5.20856567678177e-05,"Level3"
"-26","none","mesothelium",8.10307106393323e-05,"Level3"
"-26","none","myeloid",0,"Level3"
"-26","none","ovary",9.29484091785372e-05,"Level3"
"-26","none","pancreas",8.104059120454e-05,"Level3"
"-26","none","prostate",0.00012163123851272,"Level3"
"-26","none","sarcoma",7.00038605116829e-05,"Level3"
"-26","none","skin",0.00114322356888808,"Level3"
"-26","none","stomach",0.000226774285536072,"Level3"
"-26","none","thyroid",0.000198102760123538,"Level3"
"-26","none","unknown",0.000422177935989856,"Level3"
"-26","none","uterus",0.000530525048408576,"Level3"
"-26","none","uterus_HYPER",0.00152566298958666,"Level3"
"-26","none","uterus_MSI",0.00223660034311794,"Level3"
"-26","none","uterus_MSS",0.000176584937928516,"Level3"
"-27","none","anus",0,"Level3"
"-27","none","biliary",9.85610092647349e-05,"Level3"
"-27","none","bladder",0.000300017350759736,"Level3"
"-27","none","brain",0.000218718367461209,"Level3"
"-27","none","breast",0.000164266342119385,"Level3"
"-27","none","cervix",0.000194633609987941,"Level3"
"-27","none","colorectum",9.17868710563562e-05,"Level3"
"-27","none","colorectum_HYPER",0.0136474448171971,"Level3"
"-27","none","colorectum_MSI",0.00323485653461175,"Level3"
"-27","none","colorectum_MSS",0.0002271716611686,"Level3"
"-27","none","esophagus",0.000225441747761761,"Level3"
"-27","none","gallbladder",8.15394651011089e-05,"Level3"
"-27","none","headneck",0.000230715473594227,"Level3"
"-27","none","intestine",0.000415441227874475,"Level3"
"-27","none","kidney",5.97824615720545e-05,"Level3"
"-27","none","liver",0.000118423977580833,"Level3"
"-27","none","lung",0.000411747220555546,"Level3"
"-27","none","lymphoid",5.29468253818984e-05,"Level3"
"-27","none","mesothelium",0.000146049364685264,"Level3"
"-27","none","myeloid",0,"Level3"
"-27","none","ovary",0.000105068826743905,"Level3"
"-27","none","pancreas",7.22178339097787e-05,"Level3"
"-27","none","prostate",0.000116623846912015,"Level3"
"-27","none","sarcoma",8.09635255247138e-05,"Level3"
"-27","none","skin",0.00102717999664899,"Level3"
"-27","none","stomach",0.000200348463913231,"Level3"
"-27","none","thyroid",0.000493163960611354,"Level3"
"-27","none","unknown",0.000555803939602849,"Level3"
"-27","none","uterus",0.000523590257333108,"Level3"
"-27","none","uterus_HYPER",0.00165032747471398,"Level3"
"-27","none","uterus_MSI",0.00227480695405443,"Level3"
"-27","none","uterus_MSS",0.000187635975492777,"Level3"
"-28","none","anus",0.000224997723552444,"Level3"
"-28","none","biliary",4.42306439501737e-05,"Level3"
"-28","none","bladder",0.000480084838593252,"Level3"
"-28","none","brain",0.000182281717454913,"Level3"
"-28","none","breast",0.000240177592644146,"Level3"
"-28","none","cervix",0.000337519386771505,"Level3"
"-28","none","colorectum",0.000499795184622001,"Level3"
"-28","none","colorectum_HYPER",0.00832767743442661,"Level3"
"-28","none","colorectum_MSI",0.00293759268211687,"Level3"
"-28","none","colorectum_MSS",0.000309598514724078,"Level3"
"-28","none","esophagus",0.000265773301706665,"Level3"
"-28","none","gallbladder",0.000377014527295426,"Level3"
"-28","none","headneck",0.000230430798413717,"Level3"
"-28","none","intestine",0.000349817926277203,"Level3"
"-28","none","kidney",8.71017134568256e-05,"Level3"
"-28","none","liver",0.000165144449852349,"Level3"
"-28","none","lung",0.000431391439426849,"Level3"
"-28","none","lymphoid",3.05525433582617e-05,"Level3"
"-28","none","mesothelium",0.000190370036942808,"Level3"
"-28","none","myeloid",0.000157629255989912,"Level3"
"-28","none","ovary",0.000180317660302333,"Level3"
"-28","none","pancreas",5.17577560510321e-05,"Level3"
"-28","none","prostate",0.000168722724129451,"Level3"
"-28","none","sarcoma",0.000177259330479405,"Level3"
"-28","none","skin",0.000923635390919803,"Level3"
"-28","none","stomach",0.000284479900316458,"Level3"
"-28","none","thyroid",0.000210696276064097,"Level3"
"-28","none","unknown",0.00029804490594803,"Level3"
"-28","none","uterus",0.000397713041597855,"Level3"
"-28","none","uterus_HYPER",0.00377880922224995,"Level3"
"-28","none","uterus_MSI",0.00273922898979817,"Level3"
"-28","none","uterus_MSS",8.77461507064815e-05,"Level3"
"-29","none","anus",0.00020614306328592,"Level3"
"-29","none","biliary",0.000146382237738077,"Level3"
"-29","none","bladder",0.000399471325013105,"Level3"
"-29","none","brain",0.000147146977740066,"Level3"
"-29","none","breast",0.000237768441355326,"Level3"
"-29","none","cervix",0.000559300815668302,"Level3"
"-29","none","colorectum",0.000286375453639818,"Level3"
"-29","none","colorectum_HYPER",0.0194683191599419,"Level3"
"-29","none","colorectum_MSI",0.00317791918240138,"Level3"
"-29","none","colorectum_MSS",0.000234452658348735,"Level3"
"-29","none","esophagus",0.00055253746468315,"Level3"
"-29","none","gallbladder",0.00055334668992514,"Level3"
"-29","none","headneck",0.000237804937226561,"Level3"
"-29","none","intestine",6.36618283677107e-05,"Level3"
"-29","none","kidney",8.22672287850662e-05,"Level3"
"-29","none","liver",0.000147212284951954,"Level3"
"-29","none","lung",0.000415782594471552,"Level3"
"-29","none","lymphoid",6.42728152539727e-05,"Level3"
"-29","none","mesothelium",0.000192801174543203,"Level3"
"-29","none","myeloid",0,"Level3"
"-29","none","ovary",0.000198997946745266,"Level3"
"-29","none","pancreas",8.20414691548344e-05,"Level3"
"-29","none","prostate",0.000187547795928154,"Level3"
"-29","none","sarcoma",8.72399468480458e-05,"Level3"
"-29","none","skin",0.000851516041697158,"Level3"
"-29","none","stomach",0.000785089546640463,"Level3"
"-29","none","thyroid",9.42684766214178e-05,"Level3"
"-29","none","unknown",0.000299362999087233,"Level3"
"-29","none","uterus",0.000502387087173438,"Level3"
"-29","none","uterus_HYPER",0.00188679245283019,"Level3"
"-29","none","uterus_MSI",0.00251519918622492,"Level3"
"-29","none","uterus_MSS",2.77223331115547e-05,"Level3"
"-3","none","anus",0.000476190476190476,"Level3"
"-3","none","biliary",9.15129672814642e-05,"Level3"
"-3","none","bladder",0.000472041550250393,"Level3"
"-3","none","brain",7.37436166283754e-05,"Level3"
"-3","none","breast",0.000203289581257079,"Level3"
"-3","none","cervix",0.000316034322025198,"Level3"
"-3","none","colorectum",0.0001373834119875,"Level3"
"-3","none","colorectum_HYPER",0.00926437683776492,"Level3"
"-3","none","colorectum_MSI",0.00242730260258629,"Level3"
"-3","none","colorectum_MSS",0.000157917467921859,"Level3"
"-3","none","esophagus",0.000120954624192424,"Level3"
"-3","none","gallbladder",0,"Level3"
"-3","none","headneck",0.00026076967095449,"Level3"
"-3","none","intestine",0.000103168852016371,"Level3"
"-3","none","kidney",8.56569550223269e-05,"Level3"
"-3","none","liver",0.000160371514650697,"Level3"
"-3","none","lung",0.000351502690131665,"Level3"
"-3","none","lymphoid",3.7513942308151e-05,"Level3"
"-3","none","mesothelium",0.000184792323885008,"Level3"
"-3","none","myeloid",0,"Level3"
"-3","none","ovary",7.57034706940375e-05,"Level3"
"-3","none","pancreas",6.04520993032125e-05,"Level3"
"-3","none","prostate",0.000118299764072971,"Level3"
"-3","none","sarcoma",9.56069515097275e-05,"Level3"
"-3","none","skin",0.00057431271485705,"Level3"
"-3","none","stomach",0.000338074878494229,"Level3"
"-3","none","thyroid",0.00019992076038364,"Level3"
"-3","none","unknown",0.000331659549273836,"Level3"
"-3","none","uterus",0.000243955252998433,"Level3"
"-3","none","uterus_HYPER",0.00215466506347848,"Level3"
"-3","none","uterus_MSI",0.00142783981645863,"Level3"
"-3","none","uterus_MSS",0.000148453186783643,"Level3"
"-30","none","anus",0,"Level3"
"-30","none","biliary",0.000121195124726218,"Level3"
"-30","none","bladder",0.000482186568894227,"Level3"
"-30","none","brain",0.000144154266971559,"Level3"
"-30","none","breast",0.000197214560486032,"Level3"
"-30","none","cervix",0.0012275789927848,"Level3"
"-30","none","colorectum",0.000248085984396962,"Level3"
"-30","none","colorectum_HYPER",0.0100214606291489,"Level3"
"-30","none","colorectum_MSI",0.00402777694084999,"Level3"
"-30","none","colorectum_MSS",0.000269273500331494,"Level3"
"-30","none","esophagus",0.000236103097085121,"Level3"
"-30","none","gallbladder",0.000417360890722522,"Level3"
"-30","none","headneck",0.000176962750980006,"Level3"
"-30","none","intestine",0.000167566477562233,"Level3"
"-30","none","kidney",9.72961864120711e-05,"Level3"
"-30","none","liver",0.000110921158263527,"Level3"
"-30","none","lung",0.000353378466219931,"Level3"
"-30","none","lymphoid",4.0685432489963e-05,"Level3"
"-30","none","mesothelium",6.05216970283847e-05,"Level3"
"-30","none","myeloid",0,"Level3"
"-30","none","ovary",7.62859065988924e-05,"Level3"
"-30","none","pancreas",9.52623472513231e-05,"Level3"
"-30","none","prostate",9.84034115989945e-05,"Level3"
"-30","none","sarcoma",0.000117524102236356,"Level3"
"-30","none","skin",0.00107692031682991,"Level3"
"-30","none","stomach",0.000300243068678955,"Level3"
"-30","none","thyroid",0.00011975011891233,"Level3"
"-30","none","unknown",0.000256586920366192,"Level3"
"-30","none","uterus",0.000372377205009077,"Level3"
"-30","none","uterus_HYPER",0.00139922473036226,"Level3"
"-30","none","uterus_MSI",0.00187129833224238,"Level3"
"-30","none","uterus_MSS",0.000147619378610343,"Level3"
"-31","none","anus",0.000404279000466176,"Level3"
"-31","none","biliary",4.84254541682756e-05,"Level3"
"-31","none","bladder",0.000366948124616039,"Level3"
"-31","none","brain",0.000170393563699504,"Level3"
"-31","none","breast",0.000191395091787493,"Level3"
"-31","none","cervix",0.00015794647590655,"Level3"
"-31","none","colorectum",0.000337635074801708,"Level3"
"-31","none","colorectum_HYPER",0.00928675786231982,"Level3"
"-31","none","colorectum_MSI",0.00341464887988077,"Level3"
"-31","none","colorectum_MSS",0.000207931486238278,"Level3"
"-31","none","esophagus",0.000204862213211377,"Level3"
"-31","none","gallbladder",9.66744006187162e-05,"Level3"
"-31","none","headneck",0.000251662442798144,"Level3"
"-31","none","intestine",0.000159626939668212,"Level3"
"-31","none","kidney",4.01158439823083e-05,"Level3"
"-31","none","liver",0.000140742644360886,"Level3"
"-31","none","lung",0.000419607328875281,"Level3"
"-31","none","lymphoid",4.49961358975988e-05,"Level3"
"-31","none","mesothelium",4.22707866593397e-05,"Level3"
"-31","none","myeloid",0,"Level3"
"-31","none","ovary",0.00012993352885085,"Level3"
"-31","none","pancreas",9.85047932497504e-05,"Level3"
"-31","none","prostate",0.000248316184594196,"Level3"
"-31","none","sarcoma",6.57460020310731e-05,"Level3"
"-31","none","skin",0.00106767848221794,"Level3"
"-31","none","stomach",0.000245387401898175,"Level3"
"-31","none","thyroid",8.06907124989914e-05,"Level3"
"-31","none","unknown",0.000322692147943062,"Level3"
"-31","none","uterus",0.000472089979724328,"Level3"
"-31","none","uterus_HYPER",0.00442640868091149,"Level3"
"-31","none","uterus_MSI",0.00183125805967659,"Level3"
"-31","none","uterus_MSS",0.000545278690471751,"Level3"
"-32","none","anus",0.000345065562456867,"Level3"
"-32","none","biliary",9.8180651233439e-05,"Level3"
"-32","none","bladder",0.000359153254019229,"Level3"
"-32","none","brain",0.000190140552309285,"Level3"
"-32","none","breast",0.000175499202319203,"Level3"
"-32","none","cervix",0.000718466393176634,"Level3"
"-32","none","colorectum",0.000166751899687813,"Level3"
"-32","none","colorectum_HYPER",0.0103173484716611,"Level3"
"-32","none","colorectum_MSI",0.00283689618494929,"Level3"
"-32","none","colorectum_MSS",0.000247858220644413,"Level3"
"-32","none","esophagus",0.000324894145645765,"Level3"
"-32","none","gallbladder",0,"Level3"
"-32","none","headneck",0.000178297426101109,"Level3"
"-32","none","intestine",0.000355964972577093,"Level3"
"-32","none","kidney",8.49511423141618e-05,"Level3"
"-32","none","liver",0.000190783674888047,"Level3"
"-32","none","lung",0.000290350565783128,"Level3"
"-32","none","lymphoid",3.94565787506056e-05,"Level3"
"-32","none","mesothelium",0.00021789588774868,"Level3"
